-999,-54.5,-51.5,-45.5,-49.5,-63,-65.5,-61,-58.5,1.5,1.5,0,940.5,-5,-8.5,-13,-13,2.5,7,1,-1.5,
-53.5,-999,-51,-64.5,-62.5,-65.5,-84,-74,-73,1.5,-8.5,2,-5,940.5,-8.5,6,3.5,7,20.5,14,13,
-50,-50,-999,-51,-59.5,-80.5,-66.5,-68,-71.5,1.5,-8.5,9,-8.5,-8.5,940.5,-7.5,0.5,21,8,8,11.5,
-49,-65,-52,-999,-46.5,-62.5,-68,-59.5,-61.5,1.5,-13,9,-9.5,6.5,-6.5,940.5,-14,1,9.5,-0.5,1.5,
-45.5,-62,-59,-44.5,-999,-67,-67,-61.5,-68,1.5,-13,9,-13,3.5,0.5,-14,940.5,8.5,8.5,1.5,8,
-61,-65.5,-79.5,-59.5,-67.5,-999,-76,-58,-61.5,1.5,1,3,2.5,7,21,1,9,940.5,17.5,-2,1.5,
-67.5,-79,-67,-68.5,-67.5,-77,-999,-70,-60.5,1.5,0.5,8,9,20.5,8.5,10,9,18.5,940.5,10,0.5,
-61.5,-74.5,-67.5,-59,-61,-57.5,-70,-999,-52,1.5,-8,8,3,16,9,0.5,2.5,-1,11.5,939,-8,
-58.5,-72.5,-72,-61,-68.5,-61.5,-60,-52,-999,1.5,-1.5,9,-3.85731e-15,14,13.5,2.5,10,3,1.5,-8,939,

-999,-59,-68,-59,-50.5,-63.5,-70.5,-60.5,-63,1.5,1.5,0,940.5,-14,-5,-0.5,-10.5,-4.5,1,2,4.5,
-57.5,-999,-49.5,-60,-56,-67,-64,-74,-85,-8.5,-14,9,-1,926,-24,-12.5,-17.5,-6,-9,-1.5,13,
-67.5,-49,-999,-51,-59,-67.5,-61,-76.5,-75.5,-8.5,-24,1,9,-24,926,-20.5,-14,-6,-12.5,2,0.5,
-58,-60.5,-52.5,-999,-43,-68,-66.5,-61.5,-62,-13,-20.5,2,-0.5,-12.5,-20.5,940.1,-17.4,-2.89298e-15,4.1,1.6,2.1,
-48,-55.5,-59,-41.5,-999,-64,-66.5,-62,-76,-13,-17.5,1,-10.5,-17.5,-14,-17.4,939.3,-4,1.3,1.3,13.3,
-66,-67,-67,-66.5,-64,-999,-71,-59,-64.5,1.1,-6,1,7.5,-6,-6,7.6,4.3,931,2,-9,-2.5,
-59.5,-64,-60.5,-63,-61,-70,-999,-67,-66.5,0.3,-12.5,2,1,-9,-12.5,4.1,1.3,2,937.7,4.7,4.2,
-62,-71.5,-75,-60.5,-61,-59,-66,-999,-50.5,-8,-9,5,3.5,-1.5,2,1.6,1.3,-9,4.7,940.5,-8,
-63.5,-86,-73.5,-61,-73,-65.5,-65.5,-50.5,-999,-1.3,-8,7,5,13,0.5,2.1,13.3,-2.5,4.2,-8,940.5,

-999,-72.5,-73,-73.5,-73,-73.5,-73,-73.5,-73.5,1.5,1.5,0,940.5,-8,-4.5,-3.85731e-15,-12,5,5,3,4.5,
